parcel_number,sale_date,sale_price,number_of_bedrooms,number_of_bathrooms,total_livable_area,year_built,zip_code,category_code,exterior_condition,interior_condition,census_tract,x_coord,y_coord,crime_count_500m
663071500,2023-12-13,285000,3,1,1360,1964,19154,1,4,4,363,2744028.1060219,291448.83927022,8
251135100,2023-12-11,157500,3,1,1322,1910,19134,1,4,4,179,2709001.56649506,249818.88644105,87
222015500,2024-01-03,235000,3,1,1200,1920,19119,1,3,2,253,2687010.92773364,273318.53629205,46
491280900,2023-12-27,250000,4,2,1408,1935,19141,1,3,2,284,2699730.51712382,263030.06211838,99
412022300,2024-01-04,150000,2,1,896,1920,19135,1,4,4,325,2726488.54923756,263102.0714888,90
632313100,2023-12-20,339900,4,2,1848,1967,19115,1,4,4,344,2723595.09144181,285142.92077972,10
571158717,2023-12-21,640000,4,2,2584,2007,19114,1,3,3,346,2731783.78602239,278450.17301038,6
162189700,2023-12-18,165000,3,2,1526,1915,19132,1,4,2,168,2691877.49805298,249276.41081996,152
311113600,2023-12-12,195500,2,1,911,1875,19125,1,4,3,161,2702914.33818398,247733.17834213,85
531269800,2023-06-26,177500,3,1,1132,1925,19149,1,4,4,311,2714558.32769123,267417.06909238,79
352300900,2024-01-05,116000,3,1,1042,1925,19120,1,4,4,305,2710540.56013623,269874.98806106,87
12320800,2024-01-30,289000,2,1,958,1920,19148,1,4,4,28,2693994.96658707,227493.70996289,70
322104600,2024-01-19,310000,3,1,1230,1915,19121,1,4,4,152,2690996.35808298,247142.25235863,173
888151340,2024-01-25,305000,1,1,1093,1900,19130,1,4,3,134,2692516.93345389,241132.54029672,118
651082500,2024-01-26,190000,3,1,1088,1950,19136,1,4,4,330,2729751.13195123,266865.43961821,84
421569500,2024-01-26,180000,2,2,912,1930,19120,1,4,4,289,2706405.85547915,260435.4980818,50
491355300,2024-01-18,152955,3,1,1392,1935,19141,1,4,4,283,2699191.7390019,263610.08392422,109
365176800,2024-01-06,275000,3,1,1120,1920,19146,1,4,3,30,2691317.83217756,229413.30586122,59
21414500,2024-01-17,330000,3,3,1174,1920,19147,1,3,3,25,2697171.33654664,229148.43434371,33
611039800,2024-01-05,140000,2,1,896,1951,19120,1,4,4,272,2704099.02151014,270329.74404129,79
551116600,2024-01-25,293000,3,1,1392,1950,19149,1,4,3,316,2722980.06216006,265878.81724763,57
331337200,2024-01-18,109900,2,1,840,1920,19134,1,4,4,192,2706883.73772548,254487.60118496,83
888520020,2024-01-04,87000,1,1,986,1960,19131,1,4,4,122,2680382.06008589,252654.43916889,35
351232000,2024-01-12,257000,4,2,1500,1925,19120,1,4,4,305,2708642.7319109,269679.87001297,49
332134700,2024-01-23,227000,4,2,1120,1925,19124,1,4,4,191,2708207.91224247,259128.93343772,40
651223200,2024-01-17,230000,3,1,1152,1940,19136,1,4,3,329,2730651.18953431,268759.75669572,46
212187700,2024-01-08,325000,2,1,1272,1920,19128,1,4,3,213,2678482.10424015,263690.94662338,18
332432300,2024-01-17,165000,3,1,1008,1925,19124,1,4,5,190,2710345.6514053,257060.32208939,126
888110530,2024-01-02,270000,2,1,1155,1900,19107,1,4,4,5,2695291.67823248,235442.63008863,279
252286700,2024-01-12,62500,2,1,960,1920,19134,1,4,4,179,2708017.33618006,250720.83214371,156
452167700,2024-01-16,102500,3,1,984,1920,19134,1,4,3,188,2710756.68929714,253393.46820264,144
622085800,2024-01-17,825000,3,1,1188,1925,19124,1,4,4,299,2718406.21500856,260195.40833889,90
482283600,2024-01-18,100000,3,1,896,1920,19145,1,4,4,37,2687833.73743972,227030.58785763,93
481324200,2024-01-22,374900,3,2,1378,1920,19145,1,4,2,37,2689519.56871372,227485.67651439,89
422151100,2023-12-19,160000,3,1,1200,1940,19120,1,4,4,286,2703339.72315998,263483.97098747,53
321149500,2023-12-12,228000,4,2,1344,1915,19121,1,3,3,153,2693000.11621456,247640.16868563,213
183082500,2024-01-18,275000,2,1,732,1920,19122,1,4,3,157,2701140.56712523,245603.39454396,97
82109410,2024-01-08,3300000,4,5,3520,1750,19103,1,3,4,8,2691769.05502839,234631.5004773,158
612179000,2024-01-17,174900,3,1,1140,1928,19120,1,4,3,274,2703923.4221238,269154.56397696,99
622002300,2024-01-17,825000,4,1,1664,1945,19124,1,4,4,300,2716635.64932399,261274.27494755,75
301200400,2023-12-26,735000,3,2,1344,2016,19146,1,1,1,19,2692157.2077954,231565.21395896,53
232036300,2024-01-12,210000,4,2,1705,1920,19124,1,4,2,293,2713416.47367573,258319.22967654,160
581125665,2023-12-28,650000,4,3,3000,1992,19115,1,3,3,356,2728122.76020798,288818.60502939,5
621020000,2024-01-17,825000,3,1,1162,1925,19124,1,4,4,302,2715110.24292597,263576.27493672,77
431039100,2023-12-06,179976,4,2,1726,1940,19140,1,3,3,200,2696984.26736698,254345.47942196,128
53083300,2024-01-22,687250,3,2,1920,1920,19147,1,4,4,11,2694381.90446147,232900.64206238,70
888087370,2024-01-04,255000,1,1,741,1900,19102,1,4,3,7,2692998.4226484,235483.7960168,443
411281400,2024-01-17,825000,3,1,1193,1920,19124,1,4,4,298,2720606.21060856,259844.69545764,112
21346600,2024-01-18,320000,3,1,1604,1915,19147,1,4,4,24,2696190.95727381,229003.91790047,51
552324100,2024-01-17,200000,3,1,1136,1925,19135,1,4,4,320,2722203.41771598,263053.24054971,83
31050800,2024-01-04,85000,3,1,1130,1925,19139,1,4,3,83,2670898.28705873,238184.7650243,90
542381900,2024-01-22,255000,3,1,1176,1950,19149,1,4,3,314,2720335.74428597,271081.53322013,55
631249100,2024-01-17,339000,3,1,1082,1956,19111,1,4,3,341,2715448.58181623,280138.38026388,10
393081100,2023-12-26,100000,3,1,1345,1915,19148,1,4,4,41,2695061.22659364,224952.70651472,141
542386600,2024-01-11,195000,2,1,958,1950,19149,1,4,4,314,2720815.54188281,271754.49480072,85
542220000,2024-01-12,180000,3,1,1152,1950,19149,1,4,4,314,2719962.70434965,272370.35642987,88
542374200,2024-01-16,190000,3,1,1116,1950,19149,1,4,4,313,2719114.68734489,269102.0083078,71
252336000,2023-11-30,130000,3,1,784,1920,19134,1,3,4,179,2708644.28046423,249764.86981679,92
431167900,2024-01-08,179976,4,1,1760,1915,19140,1,4,4,200,2696611.39212848,254703.1926173,91
251340700,2024-01-16,163600,3,1,1260,1920,19134,1,4,4,180,2709244.4570854,248526.77616438,61
372083700,2024-01-12,114999,4,2,1426,1920,19133,1,4,4,175,2698452.64631999,251933.41403612,126
192286700,2023-11-02,15000,3,1,1632,1920,19133,1,4,4,175,2699274.47899389,251804.48483205,133
261210300,2024-01-18,206000,4,1,1084,1920,19145,1,4,4,39,2691157.19831248,224381.45306405,68
551000150,2024-01-23,110000,3,1,1046,1950,19149,1,4,4,316,2721160.80103481,264546.67522688,67
324056525,2024-01-06,230000,3,2,1470,2011,19121,1,3,3,149,2686804.66371048,246940.64711879,90
621586200,2024-01-16,150000,3,1,1108,1950,19149,1,4,4,317,2720566.17525557,265791.27706838,150
101113500,2024-01-22,309900,4,3,1728,1925,19126,1,4,2,266,2696827.65777206,276112.18687272,40
591243900,2024-01-22,25000,3,1,1064,1929,19138,1,4,4,249,2694012.40487239,273017.97750996,113
231026000,2024-01-19,119900,2,1,1047,1940,19124,1,4,4,380,2716491.93635681,256476.31932038,43
888650567,2024-01-22,213000,2,2,1036,1972,19114,1,3,3,351,2741727.60996673,272483.89163588,6
622426200,2024-01-17,825000,3,1,875,1945,19124,1,4,4,298,2718786.57874915,259711.77643213,111
421388400,2024-01-10,200000,3,1,1470,1950,19120,1,4,4,290,2705609.02833265,264790.75413504,78
622399500,2024-01-13,102000,3,1,1120,1945,19124,1,4,4,298,2719488.31487848,260376.93586296,52
442266900,2023-12-19,70000,3,1,1080,1925,19131,1,4,4,111,2676112.90162948,242305.0953663,156
401297000,2024-01-16,146900,2,1,986,1920,19142,1,3,2,66,2673493.61782606,226498.88616513,132
551102500,2024-01-15,265000,4,1,1888,1950,19149,1,4,4,316,2722630.29120606,265986.34557588,59
161168600,2024-01-12,45000,4,1,1612,1915,19132,1,5,4,167,2693987.17493598,250110.83828497,248
372150500,2023-12-20,57500,4,2,1358,1925,19133,1,2,2,175,2698177.76235531,252866.36295763,149
532394700,2024-01-19,360000,4,3,1200,1950,19111,1,4,2,308,2715125.11363114,275283.63669255,31
172288600,2024-01-10,155000,3,1,1024,1925,19141,1,4,2,277,2696405.30887923,271499.18133497,118
531241400,2024-01-09,140000,2,1,1120,1925,19149,1,4,4,311,2714299.55753948,267773.95551771,45
622322800,2024-01-11,199000,3,1,1080,1940,19135,1,4,3,319,2720384.95809831,262718.06274238,45
411005700,2024-01-12,195000,2,1,902,1935,19124,1,4,3,298,2719619.46192589,259630.23755321,100
611220500,2024-01-17,75000,3,1,1140,1935,19120,1,4,3,274,2703825.04371165,269657.23882464,107
562254900,2024-01-16,332500,3,2,1104,1958,19152,1,4,4,337,2724614.3436684,281498.32012931,19
888095268,2024-01-22,652250,2,2,1462,2009,19102,1,3,3,4,2693145.73173697,235790.8839853,581
441199200,2023-12-28,71469,3,1,1238,1925,19139,1,4,4,93,2675361.90378764,238691.81880021,149
361341400,2024-01-02,375000,2,2,1092,1925,19146,1,3,2,20,2688473.77749823,230625.01636431,87
21313700,2024-01-18,325000,3,2,924,1920,19147,1,3,2,25,2698421.57223515,228819.7837543,76
212125700,2024-01-17,245000,3,1,1462,1900,19128,1,4,4,210,2679367.08836256,260804.69878696,34
551377000,2024-01-03,258000,3,1,1344,1950,19149,1,4,4,315,2725427.30365664,267128.29736021,162
651072700,2024-01-17,199000,3,1,1152,1953,19136,1,4,4,330,2728628.32054856,268430.3954778,105
552067300,2024-01-08,156000,3,1,1200,1940,19135,1,4,4,320,2722503.20976731,264172.97059372,367
131157200,2024-01-11,73500,3,1,1240,1940,19140,1,4,4,201,2695809.28808965,257523.99143763,168
514082600,2023-12-27,135000,3,1,1356,1925,19143,1,4,4,71,2675733.62778173,230924.46753705,122
122277100,2024-01-12,100000,3,1,1010,1925,19138,1,4,3,249,2693625.46831031,270912.00304738,112
53103901,2023-12-13,925000,4,3,2070,1900,19147,1,3,3,11,2696316.20767948,232794.94476722,112
402037100,2024-01-19,106000,3,1,788,1925,19142,1,4,4,67,2676660.18892072,226472.12637614,101
161139800,2024-01-08,18050,3,1,1048,1915,19132,1,4,4,167,2694195.57642207,250277.05875304,227
393175400,2023-12-22,105000,3,1,966,1940,19148,1,4,4,41,2695067.56516364,223056.55774796,125
281246700,2024-01-05,57000,3,1,1140,1915,19132,1,4,4,169,2689221.40362765,250452.06299621,57
323137750,2024-01-16,159000,3,1,1120,1966,19121,1,4,3,151,2688038.54378864,249122.19360872,127
453374000,2024-01-20,76658,2,1,1192,1910,19137,1,4,4,380,2719019.29022598,257662.94522797,22
591069100,2024-01-19,176000,3,1,1040,1900,19138,1,4,2,248,2692593.93395606,271198.10713397,83
312058600,2024-01-09,400000,2,1,952,1875,19125,1,4,2,160,2703891.71418197,245394.42284904,64
631257800,2023-12-27,330000,3,2,1082,1956,19111,1,4,4,341,2715823.01741906,280090.93482071,13
662534400,2024-01-19,340000,3,2,1200,1960,19154,1,4,4,361,2739700.70457172,291834.59473229997,6
651098200,2024-01-18,176000,3,1,1096,1945,19136,1,4,3,330,2729893.16545981,266790.2314353,77
642243000,2024-01-02,235000,3,1,1152,1955,19136,1,4,4,331,2728997.75419289,269520.09178922,82
422239500,2023-11-27,35000,3,1,1092,1900,19120,1,4,4,286,2701887.51379406,265162.25536054,115
12416200,2023-12-29,402700,3,2,1208,1920,19147,1,4,4,29,2693945.44503257,228420.30981572,62
183242100,2024-01-16,240000,2,2,715,1920,19122,1,3,2,157,2701282.18856114,246157.38096879,148
364322900,2024-01-03,190000,3,1,1070,1925,19146,1,2,2,33,2686189.69217139,229249.72646396,173
41328400,2024-01-05,118000,2,2,950,1925,19131,1,3,2,112,2674050.23580731,243664.06968246,130
365029600,2023-12-27,280000,3,1,1494,1925,19146,1,4,4,30,2692241.46090773,229215.25835705,63
583004900,2024-01-10,295000,3,1,1296,1928,19116,1,4,4,365,2735350.25592355,298227.79027921,12
56182425,2024-01-04,800000,3,2,2142,2018,19123,1,1,1,367,2698902.13820314,239787.10696396,121
351250100,2024-01-11,145000,3,1,1046,1950,19120,1,4,4,305,2709970.66495056,268648.06269339,60
551045305,2023-12-27,275000,3,2,1170,1950,19149,1,4,4,316,2721210.00139573,266265.28071354,47
571037750,2024-01-10,479000,4,2,2250,2015,19152,1,3,3,347,2730055.92530489,275903.55310363,29
312000297,2024-01-11,593600,3,3,1444,2023,19125,1,1,1,378,2705760.25178348,243215.84059204,9
251316400,2023-12-29,223000,2,1,894,1920,19134,1,4,3,180,2708972.89430831,248154.96916522,63
462134700,2024-01-12,325000,3,1,1158,1925,19143,1,4,3,80,2676306.75950947,235003.49120313,64
453318700,2024-01-19,298900,3,2,1416,1925,19137,1,3,3,183,2718491.80702898,253316.86369705,127
412018300,2024-01-05,164900,3,1,1144,1935,19135,1,4,4,325,2725686.17551422,264174.15267797,59
593091900,2024-01-08,294000,5,2,1920,1900,19144,1,4,2,238,2687301.24965957,268964.66475047,64
652079608,2024-01-17,255000,3,1,1296,1966,19136,1,4,4,349,2734642.42892714,271852.0815478,50
313043605,2024-01-04,550000,3,2,2112,1875,19125,1,3,3,160,2703053.66467698,246032.64466971,51
541137700,2024-01-05,145800,3,1,1246,1950,19149,1,4,4,313,2719683.99230865,267987.9751028,40
314208800,2023-11-17,212500,2,1,792,1920,19125,1,3,2,161,2704762.47261105,248151.89928946,53
301370700,2024-01-05,985000,4,2,1660,1915,19146,1,4,2,14,2690991.32987781,232487.90962014,45
261165000,2024-01-10,240000,4,1,1451,1920,19145,1,4,4,39,2691398.07020606,224705.17092055,101
514105500,2024-01-16,53000,3,1,1024,1925,19143,1,4,4,71,2675613.45544989,230569.93314113,132
513112710,2024-01-08,174900,3,1,1122,1925,19143,1,4,4,72,2674135.69725056,232307.07763271,101
888211378,2024-01-08,249000,2,2,902,2005,19127,1,3,3,209,2678850.78919831,259405.2265203,48
433100000,2024-01-09,91000,3,1,1140,1945,19140,1,4,4,197,2699623.25191839,258700.83554064,204
73139200,2024-01-17,30000,3,1,896,1945,19134,1,3,3,192,2704843.97671315,254461.90405788,72
371348700,2024-01-11,130000,3,1,1224,1925,19133,1,4,3,165,2697037.01398064,249185.19118613,69
888020008,2024-01-06,410750,2,2,1260,1900,19147,1,3,4,17,2697804.52852173,230956.29194847,46
641188800,2024-01-02,315000,4,1,1510,1953,19152,1,4,4,332,2724660.28320906,271279.92914879,20
888021008,2023-12-19,720000,3,2,2250,1900,19147,1,4,3,15,2696158.48817864,232019.72289246,94
542456200,2024-01-03,210000,2,2,896,1950,19149,1,4,4,314,2721120.44251972,270718.9775148,40
631112305,2024-01-08,300000,3,2,1609,2001,19111,1,4,4,339,2714213.35692447,277408.68854479,183
591109900,2024-01-03,97000,3,1,998,1915,19144,1,4,4,248,2691477.77378681,270174.3545883,57
181445525,2024-01-12,279900,3,1,1078,1920,19125,1,4,4,158,2703467.72913755,244751.19250822,50
122215600,2023-12-28,60000,3,1,1200,1925,19144,1,4,4,247,2692930.32862447,269290.74316655,100
492125200,2024-01-16,77625,3,1,1008,1935,19120,1,4,4,282,2700227.54926623,264796.07367821,50
51103230,2024-01-02,643500,3,2,1527,1975,19147,1,3,3,10,2696927.0092794,232575.74146546,127
111419700,2024-01-16,80000,2,1,784,1925,19132,1,4,3,172,2691506.75010681,253877.40128988,160
71344900,2024-01-16,51500,3,1,928,1935,19134,1,4,4,176,2702706.14601506,251354.99688588,127
101095300,2023-12-06,165000,3,1,1308,1925,19126,1,4,4,267,2696839.25945489,274170.24292196,83
888051015,2024-01-12,410000,1,1,1063,1973,19106,1,4,3,10,2696743.56574865,233862.10962763,41
888071568,2024-01-12,180000,1,1,676,1910,19107,1,4,4,2,2695475.03482114,237194.8181853,140
888094646,2024-01-05,995000,2,2,1408,2008,19103,1,3,3,4,2690193.57458356,236749.77675255,165
323311400,2023-12-27,76000,3,1,896,1915,19121,1,5,4,151,2687045.81709956,248378.02383721,134
301083100,2023-12-15,445000,2,1,896,1925,19146,1,4,3,14,2690166.58513623,232769.87591971,58
888091730,2024-01-16,279000,1,1,716,1970,19130,1,4,3,125,2691010.67695197,239862.18030463,142
482217600,2024-01-10,135000,3,1,1020,1920,19145,1,4,4,37,2688325.26368764,227200.64690071,112
361023800,2024-01-11,435000,2,2,1038,1925,19146,1,2,2,21,2690321.13830481,230582.12504588,102
11434500,2024-01-13,383500,2,1,900,1920,19148,1,4,2,27,2696800.40782656,226522.55901805,61
621130400,2024-01-16,175000,3,1,960,1950,19149,1,4,4,318,2717161.6164479,265289.87879297,56
541029600,2024-01-12,164000,3,1,970,1950,19149,1,4,4,312,2716285.22318757,266959.06508712,86
622130200,2024-01-11,148000,2,1,898,1934,19124,1,2,2,298,2719061.49749064,259205.96215504,128
365255800,2024-01-11,428000,4,2,1828,1915,19145,1,4,3,30,2690550.88062748,227533.21677363,84
471089800,2023-12-21,380000,3,3,1594,2019,19121,1,1,1,140,2693079.61310281,244123.33812088,147
365252600,2024-01-12,175000,4,1,1536,1925,19146,1,4,4,30,2690684.42629215,228507.08326422,68
81136100,2024-01-17,620000,2,2,1448,1850,19146,1,4,3,12,2690252.62531848,233730.69191146,77
482198400,2023-12-29,225000,3,1,1350,1920,19145,1,4,4,37,2688479.4395604,227227.59927464,105
171351600,2023-12-14,292000,3,1,1318,1925,19126,1,4,4,267,2696943.13326289,272752.81432638,89
181198400,2024-01-12,567500,3,3,1962,1925,19125,1,3,3,158,2702700.16177507,245316.88429022,44
888080872,2023-11-18,370000,1,1,865,1977,19102,1,4,4,8,2692933.46674156,234488.57195738,694
182198100,2024-01-17,500000,3,2,1637,1915,19122,1,4,3,144,2699634.24828748,242864.88525721,85
663191700,2024-01-12,288000,3,1,1152,1965,19154,1,4,4,363,2742509.82723431,290960.90750329,30
431053700,2024-01-16,85000,4,1,1741,1942,19140,1,4,4,199,2697496.99107906,255449.12911755,120
11032622,2024-01-11,665000,3,3,2352,2021,19147,1,1,1,27,2698207.05461957,227542.79746313,70
604076100,2024-01-12,120000,3,1,1392,1925,19139,1,4,4,84,2672761.83648123,236774.10741255,98
531280800,2024-01-09,212000,3,1,1134,1925,19149,1,4,5,311,2714832.13029324,267658.70574822,65
612412200,2023-12-29,70000,3,1,990,1953,19120,1,4,4,274,2703387.69222414,269475.29201005,92
411401500,2023-01-09,142500,3,1,1152,1950,19135,1,4,4,321,2722659.27408773,260332.17906271,68
53068808,2024-01-11,750000,3,2,1818,1977,19147,1,4,4,11,2696051.87389056,232824.83053422,121
342209100,2023-11-29,93765,3,1,1162,1925,19151,1,4,4,101,2671850.73233232,243304.37683229,108
531142700,2024-01-12,85000,3,1,1152,1942,19111,1,4,4,311,2716546.36505373,269491.94125496,114
182076400,2024-01-11,682500,3,2,2572,2015,19122,1,3,3,144,2700544.07061481,243466.73575954,70
361379600,2024-01-05,400000,3,2,1609,1923,19146,1,2,2,32,2687845.04089481,229976.80834313,44
532344100,2024-01-08,296500,3,1,1174,1950,19111,1,4,4,310,2718179.3565384,273405.07384863,36
22002000,2024-01-11,640000,3,2,1623,1920,19147,1,4,4,17,2698809.24632856,231172.57727705,27
888058274,2024-01-16,475900,2,2,1137,2006,19106,1,3,3,1,2699214.97287931,236257.88141088,64
433092200,2024-01-12,30000,3,1,1140,1945,19140,1,4,4,197,2699734.99710172,258504.2480073,232
453244100,2024-01-13,275000,2,1,924,1920,19137,1,2,2,183,2717757.1388789,253714.18245621,44
112275200,2024-01-16,29000,3,1,960,1939,19140,1,6,4,202,2693701.64040206,255296.14254688,73
888210131,2024-01-17,215000,2,2,1054,1970,19129,1,4,4,208,2682310.66908956,258726.60320564,3
421423200,2024-01-11,140000,3,1,1200,1942,19120,1,4,4,289,2705668.86384289,260846.31025229,96
133101800,2023-12-20,25000,2,1,896,1920,19144,1,4,2,242,2691181.63002214,262694.45320955,96
622410500,2024-01-17,103000,2,1,660,1945,19124,1,4,4,298,2719660.91689548,260304.8113353,51
513074000,2024-01-12,209990,3,2,992,1925,19143,1,5,2,72,2673248.55105898,233164.64219055,88
492218800,2023-12-08,165000,3,1,1080,1940,19141,1,4,4,282,2699532.64219148,267634.65592755,52
92000014,2024-01-04,2095000,4,4,3405,2024,19118,1,1,1,385,2680104.45171723,280545.57465947,34
551279300,2024-01-09,276000,3,1,1440,1950,19149,1,4,4,315,2723843.46692932,267191.89828289,60
551366500,2024-01-05,234000,3,1,1110,1950,19149,1,4,4,315,2723592.59997697,268372.83424121,64
193159900,2024-01-17,35000,3,1,878,1920,19140,1,4,4,175,2699834.93423781,253974.79578014,101
403157300,2024-01-05,30000,3,1,984,1920,19142,1,5,5,63,2673861.86872998,225375.09740222,234
92057500,2024-01-18,335000,3,1,1102,1920,19119,1,4,4,388,2684409.74986514,274781.91853589,52
21293400,2024-01-12,590000,3,2,2054,1920,19147,1,2,2,25,2696910.06541565,229088.90493521,39
412127500,2023-12-22,209900,3,1,1056,1950,19136,1,4,4,330,2728833.00222582,266210.25228029,76
662286900,2024-01-12,360000,3,2,1332,1963,19154,1,4,2,362,2742996.36530323,281747.43117963,13
662358700,2024-01-12,460000,3,2,1764,1962,19154,1,4,3,362,2743037.52959098,283143.83127396,11
51106500,2023-12-21,840000,4,3,2540,1860,19106,1,4,3,10,2696935.55256939,233235.73817697,202
521061600,2024-01-11,175000,3,1,1214,1925,19131,1,4,4,119,2674742.21342598,246709.98222581,67
513188000,2024-01-02,61800,3,1,1140,1925,19143,1,4,4,72,2674458.22908582,231956.4428353,87
311062700,2024-01-13,485000,3,3,2020,2017,19125,1,1,1,161,2703038.37960257,248877.07369213,164
192030900,2023-12-28,362500,4,3,1754,2023,19133,1,1,1,163,2701632.05433123,249619.66866364,92
151327800,2024-01-12,380000,2,1,756,1988,19130,1,4,3,136,2687890.91842774,242828.73933214,72
162040800,2023-01-17,65500,3,1,1018,1925,19132,1,4,4,167,2693493.08930998,250778.52100472,169
571058500,2024-01-04,280000,3,1,1224,1956,19152,1,4,4,347,2731034.78719231,277729.60883471,17
151176000,2023-08-30,620000,3,2,1761,1920,19130,1,4,3,136,2690151.50642623,242658.20325588,68
